,title_year,start_year,runtime_minutes,genres,averagerating,numvotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western,release_date,production_budget,domestic_gross,worldwide_gross,total_gross,gross_less_budget
966,The Rover (2014),2014,103.0,"Action,Crime,Drama",6.4,40576,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13,8500000,1109199,3180252,4289451,-4210549
658,Scouts Guide to the Zombie Apocalypse (2015),2015,93.0,"Action,Comedy,Horror",6.3,40479,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30,15000000,3703046,15554855,19257901,4257901
721,Dhoom 3 (2013),2013,172.0,"Action,Thriller",5.4,40466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-12-20,24000000,8031955,11723620,19755575,-4244425
915,A Haunted House (2013),2013,86.0,"Comedy,Fantasy",5.1,40308,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-11,2500000,40041683,59922558,99964241,97464241
1414,Sorry to Bother You (2018),2018,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-07-06,3200000,17493096,18285560,35778656,32578656
394,Somewhere (2010),2010,97.0,"Comedy,Drama",6.3,40250,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-22,7000000,1785645,17023121,18808766,11808766
1186,Ferdinand (2017),2017,108.0,"Adventure,Animation,Comedy",6.7,40229,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-15,111000000,84410380,289847930,374258310,263258310
1471,Velvet Buzzsaw (2019),2019,113.0,"Horror,Mystery,Thriller",5.7,40213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2019-02-01,21000000,0,0,0,-21000000
1460,I Feel Pretty (2018),2018,110.0,"Comedy,Romance",5.4,39936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018-04-20,32000000,48795601,91553797,140349398,108349398
432,MacGruber (2010),2010,90.0,"Action,Comedy,Romance",5.5,39782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-05-21,10000000,8525600,8629895,17155495,7155495
255,Conviction (2010),2010,107.0,"Biography,Crime,Drama",7.2,39771,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-15,12500000,6797696,11826980,18624676,6124676
742,The Sessions (2012),2012,95.0,"Biography,Comedy,Drama",7.2,39731,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-19,1000000,6002451,11495204,17497655,16497655
652,People Like Us (2012),2012,114.0,"Comedy,Drama",7.1,39618,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-29,16000000,12431792,12617472,25049264,9049264
149,The Big Year (2011),2011,100.0,Comedy,6.2,39522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-14,41000000,7204138,7684524,14888662,-26111338
1368,Rough Night (2017),2017,101.0,"Comedy,Crime,Thriller",5.2,39447,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-06-16,20000000,22105643,46844357,68950000,48950000
619,Trespass (2011),2011,91.0,"Crime,Drama,Thriller",5.3,39404,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-14,35000000,16816,786532,803348,-34196652
627,Before I Fall (2017),2017,98.0,"Drama,Fantasy,Mystery",6.4,39282,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-03-03,5000000,12241072,18945682,31186754,26186754
1010,The Peanuts Movie (2015),2015,88.0,"Adventure,Animation,Comedy",7.1,39149,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-06,99000000,130178411,250091610,380270021,281270021
1063,The Boss (2016),2016,99.0,Comedy,5.4,39096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-08,29000000,63077560,78652207,141729767,112729767
153,Monte Carlo (2011),2011,109.0,"Adventure,Comedy,Family",5.8,38731,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-01,20000000,23186769,39686769,62873538,42873538
1018,The Ridiculous 6 (2015),2015,119.0,"Comedy,Western",4.8,38694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-12-11,60000000,0,0,0,-60000000
752,Maggie (2015),2015,95.0,"Drama,Horror",5.6,38671,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-05-08,4500000,187112,1027760,1214872,-3285128
395,Stone (2010),2010,105.0,"Drama,Thriller",5.4,38667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-10-08,22000000,1810078,4065020,5875098,-16124902
474,Hope Springs (2012),2012,100.0,"Comedy,Drama,Romance",6.3,38667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-08-08,30000000,63536011,133085295,196621306,166621306
201,Diary of a Wimpy Kid (2010),2010,94.0,"Comedy,Drama,Family",6.2,38640,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-03-19,15000000,64003625,76954311,140957936,125957936
242,Ironclad (2011),2011,121.0,"Action,Adventure,Drama",6.2,38477,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-08,25000000,0,5297411,5297411,-19702589
529,One for the Money (2012),2012,91.0,"Action,Comedy,Crime",5.3,38473,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-27,42000000,26414527,36197221,62611748,20611748
374,Happy Feet Two (2011),2011,100.0,"Adventure,Animation,Comedy",5.9,38396,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-18,135000000,64006466,157956466,221962932,86962932
1051,Ben-Hur (2016),2016,123.0,"Action,Adventure,Drama",5.7,37975,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-08-19,95000000,26410477,91669648,118080125,23080125
64,Tooth Fairy (2010),2010,101.0,"Comedy,Family,Fantasy",5.0,37939,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-22,48000000,60022256,112610386,172632642,124632642
463,Anonymous (2011),2011,130.0,"Drama,Thriller",6.9,37932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-28,27500000,4463292,15815509,20278801,-7221199
952,Endless Love (2014),2014,104.0,"Drama,Romance",6.3,37869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014-02-14,20000000,23438250,34718173,58156423,38156423
1103,The Lazarus Effect (2015),2015,83.0,"Horror,Mystery,Sci-Fi",5.2,37675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2015-02-27,5000000,25801570,38359310,64160880,59160880
401,Brick Mansions (2014),2014,90.0,"Action,Crime",5.7,37528,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-04-25,28000000,20396829,73421224,93818053,65818053
663,Secret in Their Eyes (2015),2015,111.0,"Crime,Drama,Mystery",6.3,37455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015-11-20,20000000,20180155,32608019,52788174,32788174
139,Suspiria (2018),2018,152.0,"Fantasy,Horror,Mystery",6.8,37360,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-10-26,20000000,2483472,7034615,9518087,-10481913
634,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",2014,81.0,"Comedy,Family",6.2,37325,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-10,28000000,66954149,101379287,168333436,140333436
1016,Paranormal Activity: The Marked Ones (2014),2014,84.0,"Horror,Mystery,Thriller",5.0,37147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2014-01-03,5000000,32462372,90904854,123367226,118367226
842,Holy Motors (2012),2012,115.0,"Drama,Fantasy",7.1,36874,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-17,4000000,641054,4230426,4871480,871480
478,Blair Witch (2016),2016,89.0,"Horror,Mystery,Thriller",5.0,36867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2016-09-16,10000000,20777061,38985577,59762638,49762638
506,The Skeleton Twins (2014),2014,93.0,"Comedy,Drama,Romance",6.8,36793,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014-09-12,1000000,5284309,5797192,11081501,10081501
275,The Spy Next Door (2010),2010,94.0,"Action,Comedy,Family",5.5,36767,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-15,28000000,24307106,46752858,71059964,43059964
1121,Camp X-Ray (2014),2014,117.0,"Drama,War",6.9,36700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014-10-17,1000000,9837,101053,110890,-889110
614,Deadfall (2012),2012,95.0,"Crime,Drama,Thriller",6.3,36491,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-12-07,6000000,66351,1673635,1739986,-4260014
1246,Godzilla: King of the Monsters (2019),2019,132.0,"Action,Adventure,Fantasy",6.7,36479,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-31,170000000,85576941,299276941,384853882,214853882
1179,The Forest (2016),2016,93.0,"Horror,Mystery,Thriller",4.8,36423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2016-01-08,10000000,26594261,40749230,67343491,57343491
722,The Fifth Estate (2013),2013,128.0,"Biography,Drama,Thriller",6.2,36392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-10-18,26000000,3254172,6154172,9408344,-16591656
49,A Thousand Words (2012),2012,91.0,"Comedy,Drama",5.9,36387,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-09,40000000,18450127,20790486,39240613,-759387
1106,The Transporter Refueled (2015),2015,96.0,"Action,Adventure,Crime",5.2,36201,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04,22000000,16029670,69698495,85728165,63728165
1118,A Hologram for the King (2016),2016,98.0,"Comedy,Drama,Romance",6.1,36062,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-04-22,35000000,4212494,11846010,16058504,-18941496
1026,The Gunman (2015),2015,115.0,"Action,Crime,Drama",5.8,36053,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-20,40000000,10664749,18594227,29258976,-10741024
1464,Peppermint (2018),2018,101.0,"Action,Crime,Drama",6.5,35854,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-07,25000000,35418723,51800758,87219481,62219481
1330,Morgan (2016),2016,92.0,"Action,Horror,Sci-Fi",5.8,35487,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-09-02,8000000,3915251,7298786,11214037,3214037
1183,Fist Fight (2017),2017,91.0,Comedy,5.6,35136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-02-17,25000000,32187017,40286416,72473433,47473433
1093,Wish I Was Here (2014),2014,106.0,"Comedy,Drama",6.7,34907,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-18,6000000,3591299,6591365,10182664,4182664
556,A Wrinkle in Time (2018),2018,109.0,"Adventure,Family,Fantasy",4.2,34888,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-09,103000000,100478608,133401882,233880490,130880490
1143,The Boy Next Door (2015),2015,91.0,"Horror,Thriller",4.7,34816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-01-23,4000000,36006065,53401938,89408003,85408003
436,Cedar Rapids (2011),2011,87.0,Comedy,6.3,34759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11,10000000,6861102,7862131,14723233,4723233
1302,Meet the Blacks (2016),2016,94.0,"Comedy,Horror",5.9,34669,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-01,900000,9097072,9097072,18194144,17294144
673,The To Do List (2013),2013,104.0,"Comedy,Romance",5.8,34524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013-07-26,1500000,3491669,4128828,7620497,6120497
79,Pet Sematary (2019),2019,101.0,"Horror,Mystery,Thriller",6.0,34472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2019-04-05,21000000,54724696,109501146,164225842,143225842
1050,Hot Tub Time Machine 2 (2015),2015,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015-02-20,14000000,12314651,12826644,25141295,11141295
1130,Suffragette (2015),2015,106.0,"Biography,Drama,History",6.9,34306,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-23,14000000,4702420,34044909,38747329,24747329
820,The Smurfs 2 (2013),2013,105.0,"Adventure,Animation,Comedy",5.4,34229,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-31,110000000,71017784,348547523,419565307,309565307
48,Rings (2017),2017,102.0,"Drama,Horror,Mystery",4.5,34151,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-02-03,25000000,27793018,82917283,110710301,85710301
1443,Adrift (2018),2018,96.0,"Action,Adventure,Biography",6.6,34115,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-01,35000000,31445011,57897191,89342202,54342202
885,Yeh Jawaani Hai Deewani (2013),2013,160.0,"Comedy,Drama,Musical",7.1,33971,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013-05-31,8300000,3827466,50827466,54654932,46354932
451,The Paperboy (2012),2012,107.0,"Crime,Drama,Mystery",5.8,33940,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-10-05,12500000,677200,4027663,4704863,-7795137
246,Wild Target (2010),2010,98.0,"Action,Comedy,Crime",6.8,33915,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-29,8000000,109338,5314194,5423532,-2576468
832,Flatliners (2017),2017,109.0,"Drama,Horror,Mystery",5.2,33752,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-09-29,20000000,16883115,45173738,62056853,42056853
631,The Guilt Trip (2012),2012,95.0,"Comedy,Drama",5.8,33702,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-19,40000000,37134215,41294674,78428889,38428889
1458,Truth or Dare (2018),2018,100.0,"Horror,Thriller",5.2,33621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018-04-13,3500000,41411015,95127344,136538359,133038359
493,The Devil Inside (2012),2012,83.0,Horror,4.2,33522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-06,1000000,53262945,101759490,155022435,154022435
1012,Left Behind (2014),2014,110.0,"Action,Drama,Fantasy",3.1,33515,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-03,16000000,14019924,20769209,34789133,18789133
1270,Stronger (2017),2017,119.0,"Biography,Drama",7.0,33464,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-22,30000000,4211129,8786752,12997881,-17002119
1370,Sultan (2016),2016,170.0,"Action,Drama,Sport",7.1,33371,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016-07-06,11000000,5599781,72989781,78589562,67589562
1327,The House (2017),2017,88.0,"Comedy,Crime",5.6,33365,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,40000000,25584504,31192425,56776929,16776929
1166,Regression (2015),2015,106.0,"Crime,Horror,Mystery",5.7,33335,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2015-10-30,20000000,55039,15824374,15879413,-4120587
390,Paranoia (2013),2013,106.0,"Drama,Thriller",5.7,33149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-08-16,40000000,7388654,16340767,23729421,-16270579
643,The Last Days on Mars (2013),2013,98.0,"Adventure,Horror,Sci-Fi",5.5,33137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013-12-06,10600000,24084,261364,285448,-10314552
266,The Roommate (2011),2011,91.0,"Drama,Thriller",4.9,33062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-02-04,16000000,37300107,52545707,89845814,73845814
1445,A Bad Moms Christmas (2017),2017,104.0,"Adventure,Comedy",5.5,33056,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-01,28000000,72110659,127710550,199821209,171821209
345,The Cold Light of Day (2012),2012,93.0,"Action,Thriller",4.9,33039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-09-07,20000000,3763583,25361206,29124789,9124789
322,Cyrus (2010),2010,91.0,"Comedy,Drama,Romance",6.3,32457,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-06-18,7000000,7468936,10062896,17531832,10531832
1255,We Are Your Friends (2015),2015,96.0,"Drama,Music,Romance",6.2,32327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2015-08-28,2000000,3591417,10153415,13744832,11744832
816,The 33 (2015),2015,127.0,"Biography,Drama,History",6.9,32263,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-13,25000000,12227722,28400715,40628437,15628437
1377,The Sisters Brothers (2018),2018,122.0,"Adventure,Comedy,Crime",7.0,32135,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-21,38000000,3143056,13143056,16286112,-21713888
1475,Unsane (2018),2018,98.0,"Drama,Horror,Mystery",6.4,32049,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-03-23,1500000,7690044,14244931,21934975,20434975
710,Admission (2013),2013,107.0,"Comedy,Drama,Romance",5.7,31849,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013-03-22,13000000,18007317,18733666,36740983,23740983
42,Red Tails (2012),2012,125.0,"Action,Adventure,Drama",5.9,31815,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-20,58000000,49876377,50365498,100241875,42241875
851,"McFarland, USA (2015)",2015,129.0,"Biography,Drama,Sport",7.4,31735,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-02-20,17000000,44480275,45707924,90188199,73188199
107,The Killer Inside Me (2010),2010,109.0,"Crime,Drama,Horror",6.1,31727,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-18,13000000,217277,3617277,3834554,-9165446
1244,American Honey (2016),2016,163.0,"Adventure,Drama,Romance",7.0,31663,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-09-30,3500000,663247,2611750,3274997,-225003
716,Annie (2014),2014,118.0,"Comedy,Drama,Family",5.3,31241,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-12-19,65000000,85911262,139829625,225740887,160740887
646,Alex Cross (2012),2012,101.0,"Action,Crime,Mystery",5.1,30951,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-10-19,35000000,25888412,35426759,61315171,26315171
124,Straw Dogs (2011),2011,110.0,"Action,Drama,Thriller",5.8,30924,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-16,25000000,10324441,11253821,21578262,-3421738
1277,Mustang (2015),2015,97.0,Drama,7.6,30899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-20,1400000,845464,5552584,6398048,4998048
1188,Paul Blart: Mall Cop 2 (2015),2015,94.0,"Action,Comedy,Crime",4.4,30828,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-17,38000000,71091594,107650646,178742240,140742240
1198,Race (2016),2016,134.0,"Biography,Drama,Sport",7.1,30777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016-02-19,5000000,19115191,23745772,42860963,37860963
1425,Hotel Artemis (2018),2018,94.0,"Action,Drama,Sci-Fi",6.1,30586,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-06-08,15000000,6708137,12758799,19466936,4466936
664,Jersey Boys (2014),2014,134.0,"Biography,Drama,Music",6.8,30410,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-20,40000000,47047013,65282732,112329745,72329745
232,Beautiful Boy (2018),2018,120.0,"Biography,Drama",7.3,30368,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-12,25000000,7634767,13031424,20666191,-4333809
860,The Final Girls (2015),2015,88.0,"Comedy,Drama,Fantasy",6.6,30219,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-03,4500000,0,0,0,-4500000
961,Snatched (2017),2017,90.0,"Action,Adventure,Comedy",4.5,29997,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,42000000,45852178,57852177,103704355,61704355
1201,Housebound (2014),2014,107.0,"Comedy,Horror,Mystery",6.8,29757,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014-10-17,1500000,0,236863,236863,-1263137
839,13 Sins (2014),2014,93.0,"Horror,Thriller",6.3,29550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014-04-18,4000000,9134,47552,56686,-3943314
1341,Can You Ever Forgive Me? (2018),2018,106.0,"Biography,Comedy,Crime",7.2,29473,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-19,10000000,8803865,11752387,20556252,10556252
1214,Girls Trip (2017),2017,122.0,"Comedy,Drama",6.2,29321,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-21,28000000,115108515,140886353,255994868,227994868
932,Muppets Most Wanted (2014),2014,107.0,"Adventure,Comedy,Crime",6.4,29018,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-03-21,55000000,51178893,79312301,130491194,75491194
971,Unfinished Business (2015),2015,91.0,"Comedy,Drama",5.4,29004,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-06,35000000,10219501,13214051,23433552,-11566448
567,Chasing Mavericks (2012),2012,116.0,"Biography,Drama,Sport",7.2,28994,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-10-26,20000000,6002756,8300821,14303577,-5696423
1033,The Second Best Exotic Marigold Hotel (2015),2015,122.0,"Comedy,Drama",6.6,28931,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-06,10000000,33078266,90384306,123462572,113462572
423,Kidnap (2017),2017,95.0,"Crime,Drama,Thriller",5.9,28898,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-08-04,21000000,30718107,34836080,65554187,44554187
387,Hop (2011),2011,95.0,"Adventure,Animation,Comedy",5.4,28893,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-01,63000000,108085305,188657593,296742898,233742898
